8.940,1.493,0.112,-1.253,0.388,-2.759,0.194
8.960,1.497,0.075,-1.251,0.277,-2.792,0.139
8.980,1.499,0.038,-1.250,0.166,-2.814,0.083
9.000,1.500,0.000,-1.250,0.056,-2.826,0.028
9.020,1.499,-0.038,-1.250,-0.056,-2.826,-0.028
9.040,1.497,-0.075,-1.251,-0.166,-2.814,-0.083
9.060,1.493,-0.112,-1.253,-0.277,-2.792,-0.139
9.080,1.488,-0.149,-1.256,-0.388,-2.759,-0.194
9.100,1.482,-0.185,-1.259,-0.498,-2.715,-0.249
9.120,1.473,-0.221,-1.263,-0.608,-2.660,-0.304
9.140,1.464,-0.255,-1.268,-0.717,-2.594,-0.358
9.160,1.453,-0.289,-1.274,-0.825,-2.519,-0.413
9.180,1.440,-0.321,-1.280,-0.933,-2.433,-0.466
9.200,1.427,-0.353,-1.287,-1.039,-2.338,-0.520
9.220,1.411,-0.382,-1.294,-1.145,-2.234,-0.572
9.240,1.395,-0.411,-1.303,-1.249,-2.121,-0.625
9.260,1.377,-0.437,-1.312,-1.352,-1.999,-0.676
9.280,1.357,-0.462,-1.321,-1.454,-1.870,-0.727
9.300,1.337,-0.485,-1.332,-1.555,-1.733,-0.777
9.320,1.314,-0.507,-1.343,-1.654,-1.589,-0.827
9.340,1.291,-0.526,-1.354,-1.751,-1.439,-0.876
9.360,1.266,-0.543,-1.367,-1.847,-1.283,-0.923
9.380,1.241,-0.558,-1.380,-1.940,-1.123,-0.970
9.400,1.214,-0.571,-1.393,-2.032,-0.958,-1.016
9.420,1.185,-0.581,-1.407,-2.122,-0.789,-1.061
9.440,1.156,-0.589,-1.422,-2.210,-0.617,-1.105
9.460,1.125,-0.595,-1.437,-2.295,-0.442,-1.148
9.480,1.093,-0.599,-1.453,-2.379,-0.266,-1.189
9.500,1.061,-0.600,-1.470,-2.459,-0.089,-1.230
9.520,1.027,-0.599,-1.487,-2.538,0.089,-1.269
9.540,0.992,-0.595,-1.504,-2.614,0.266,-1.307
9.560,0.956,-0.589,-1.522,-2.687,0.442,-1.344
9.580,0.919,-0.581,-1.540,-2.758,0.617,-1.379
9.600,0.882,-0.571,-1.559,-2.826,0.789,-1.413
9.620,0.843,-0.558,-1.578,-2.891,0.958,-1.446
9.640,0.804,-0.543,-1.598,-2.954,1.123,-1.477
9.660,0.764,-0.526,-1.618,-3.013,1.283,-1.507
9.680,0.723,-0.507,-1.639,-3.070,1.439,-1.535
9.700,0.681,-0.485,-1.660,-3.123,1.589,-1.562
9.720,0.639,-0.462,-1.681,-3.174,1.733,-1.587
9.740,0.596,-0.437,-1.702,-3.221,1.870,-1.611
9.760,0.552,-0.411,-1.724,-3.265,1.999,-1.633
9.780,0.508,-0.382,-1.746,-3.306,2.121,-1.653
9.800,0.464,-0.353,-1.768,-3.344,2.234,-1.672
9.820,0.418,-0.321,-1.791,-3.378,2.338,-1.689
9.840,0.373,-0.289,-1.813,-3.409,2.433,-1.704
9.860,0.327,-0.255,-1.836,-3.436,2.519,-1.718
9.880,0.281,-0.221,-1.859,-3.461,2.594,-1.730
9.900,0.235,-0.185,-1.883,-3.482,2.660,-1.741
9.920,0.188,-0.149,-1.906,-3.499,2.715,-1.749
9.940,0.141,-0.112,-1.929,-3.513,2.759,-1.756
9.960,0.094,-0.075,-1.953,-3.523,2.792,-1.762
9.980,0.047,-0.038,-1.976,-3.530,2.814,-1.765
10.000,0.000,-0.000,-2.000,-3.534,2.826,-1.767
10.020,-0.047,0.038,-2.024,-3.534,2.826,-1.767
10.040,-0.094,0.075,-2.047,-3.530,2.814,-1.765
10.060,-0.141,0.112,-2.071,-3.523,2.792,-1.762
10.080,-0.188,0.149,-2.094,-3.513,2.759,-1.756
10.100,-0.235,0.185,-2.117,-3.499,2.715,-1.749
10.120,-0.281,0.221,-2.141,-3.482,2.660,-1.741
10.140,-0.327,0.255,-2.164,-3.461,2.594,-1.730
10.160,-0.373,0.289,-2.187,-3.436,2.519,-1.718
10.180,-0.418,0.321,-2.209,-3.409,2.433,-1.704
10.200,-0.464,0.353,-2.232,-3.378,2.338,-1.689
10.220,-0.508,0.382,-2.254,-3.344,2.234,-1.672
10.240,-0.552,0.411,-2.276,-3.306,2.121,-1.653
10.260,-0.596,0.437,-2.298,-3.265,1.999,-1.633
10.280,-0.639,0.462,-2.319,-3.221,1.870,-1.611
10.300,-0.681,0.485,-2.340,-3.174,1.733,-1.587
10.320,-0.723,0.507,-2.361,-3.123,1.589,-1.562
10.340,-0.764,0.526,-2.382,-3.070,1.439,-1.535
10.360,-0.804,0.543,-2.402,-3.013,1.283,-1.507
10.380,-0.843,0.558,-2.422,-2.954,1.123,-1.477
10.400,-0.882,0.571,-2.441,-2.891,0.958,-1.446
10.420,-0.919,0.581,-2.460,-2.826,0.789,-1.413
10.440,-0.956,0.589,-2.478,-2.758,0.617,-1.379
10.460,-0.992,0.595,-2.496,-2.687,0.442,-1.344
10.480,-1.027,0.599,-2.513,-2.614,0.266,-1.307
10.500,-1.061,0.600,-2.530,-2.538,0.089,-1.269
10.520,-1.093,0.599,-2.547,-2.459,-0.089,-1.230
10.540,-1.125,0.595,-2.563,-2.379,-0.266,-1.189
10.560,-1.156,0.589,-2.578,-2.295,-0.442,-1.148
10.580,-1.185,0.581,-2.593,-2.210,-0.617,-1.105
10.600,-1.214,0.571,-2.607,-2.122,-0.789,-1.061
10.620,-1.241,0.558,-2.620,-2.032,-0.958,-1.016
10.640,-1.266,0.543,-2.633,-1.940,-1.123,-0.970
10.660,-1.291,0.526,-2.646,-1.847,-1.283,-0.923
10.680,-1.314,0.507,-2.657,-1.751,-1.439,-0.876
10.700,-1.337,0.485,-2.668,-1.654,-1.589,-0.827
10.720,-1.357,0.462,-2.679,-1.555,-1.733,-0.777
10.740,-1.377,0.437,-2.688,-1.454,-1.870,-0.727
10.760,-1.395,0.411,-2.697,-1.352,-1.999,-0.676
10.780,-1.411,0.382,-2.706,-1.249,-2.121,-0.625
10.800,-1.427,0.353,-2.713,-1.145,-2.234,-0.572
10.820,-1.440,0.321,-2.720,-1.039,-2.338,-0.520
10.840,-1.453,0.289,-2.726,-0.933,-2.433,-0.466
10.860,-1.464,0.255,-2.732,-0.825,-2.519,-0.413
10.880,-1.473,0.221,-2.737,-0.717,-2.594,-0.358
10.900,-1.482,0.185,-2.741,-0.608,-2.660,-0.304
10.920,-1.488,0.149,-2.744,-0.498,-2.715,-0.249
10.940,-1.493,0.112,-2.747,-0.388,-2.759,-0.194
10.960,-1.497,0.075,-2.749,-0.277,-2.792,-0.139
10.980,-1.499,0.038,-2.750,-0.166,-2.814,-0.083
11.000,-1.500,0.000,-2.750,-0.056,-2.826,-0.028
11.020,-1.499,-0.038,-2.750,0.056,-2.826,0.028
11.040,-1.497,-0.075,-2.749,0.166,-2.814,0.083
11.060,-1.493,-0.112,-2.747,0.277,-2.792,0.139
11.080,-1.488,-0.149,-2.744,0.388,-2.759,0.194
11.100,-1.482,-0.185,-2.741,0.498,-2.715,0.249
11.120,-1.473,-0.221,-2.737,0.608,-2.660,0.304
11.140,-1.464,-0.255,-2.732,0.717,-2.594,0.358
11.160,-1.453,-0.289,-2.726,0.825,-2.519,0.413
11.180,-1.440,-0.321,-2.720,0.933,-2.433,0.466
11.200,-1.427,-0.353,-2.713,1.039,-2.338,0.520
11.220,-1.411,-0.382,-2.706,1.145,-2.234,0.572
11.240,-1.395,-0.411,-2.697,1.249,-2.121,0.625
11.260,-1.377,-0.437,-2.688,1.352,-1.999,0.676
11.280,-1.357,-0.462,-2.679,1.454,-1.870,0.727
11.300,-1.337,-0.485,-2.668,1.555,-1.733,0.777
11.320,-1.314,-0.507,-2.657,1.654,-1.589,0.827
11.340,-1.291,-0.526,-2.646,1.751,-1.439,0.876
11.360,-1.266,-0.543,-2.633,1.847,-1.283,0.923
11.380,-1.241,-0.558,-2.620,1.940,-1.123,0.970
11.400,-1.214,-0.571,-2.607,2.032,-0.958,1.016
11.420,-1.185,-0.581,-2.593,2.122,-0.789,1.061
11.440,-1.156,-0.589,-2.578,2.210,-0.617,1.105
11.460,-1.125,-0.595,-2.563,2.295,-0.442,1.148
11.480,-1.093,-0.599,-2.547,2.379,-0.266,1.189
11.500,-1.061,-0.600,-2.530,2.459,-0.089,1.230
11.520,-1.027,-0.599,-2.513,2.538,0.089,1.269
11.540,-0.992,-0.595,-2.496,2.614,0.266,1.307
11.560,-0.956,-0.589,-2.478,2.687,0.442,1.344
11.580,-0.919,-0.581,-2.460,2.758,0.617,1.379
11.600,-0.882,-0.571,-2.441,2.826,0.789,1.413
11.620,-0.843,-0.558,-2.422,2.891,0.958,1.446
11.640,-0.804,-0.543,-2.402,2.954,1.123,1.477
11.660,-0.764,-0.526,-2.382,3.013,1.283,1.507
11.680,-0.723,-0.507,-2.361,3.070,1.439,1.535
11.700,-0.681,-0.485,-2.340,3.123,1.589,1.562
11.720,-0.639,-0.462,-2.319,3.174,1.733,1.587
11.740,-0.596,-0.437,-2.298,3.221,1.870,1.611
11.760,-0.552,-0.411,-2.276,3.265,1.999,1.633
11.780,-0.508,-0.382,-2.254,3.306,2.121,1.653
11.800,-0.464,-0.353,-2.232,3.344,2.234,1.672
11.820,-0.418,-0.321,-2.209,3.378,2.338,1.689
11.840,-0.373,-0.289,-2.187,3.409,2.433,1.704
11.860,-0.327,-0.255,-2.164,3.436,2.519,1.718
11.880,-0.281,-0.221,-2.141,3.461,2.594,1.730
11.900,-0.235,-0.185,-2.117,3.482,2.660,1.741
11.920,-0.188,-0.149,-2.094,3.499,2.715,1.749
11.940,-0.141,-0.112,-2.071,3.513,2.759,1.756
11.960,-0.094,-0.075,-2.047,3.523,2.792,1.762
11.980,-0.047,-0.038,-2.024,3.530,2.814,1.765
12.000,-0.000,-0.000,-2.000,3.534,2.826,1.767
